sim_time,agent_id,x,z,state,zone_id
1003.30,-35626,-646.424,-267.331,Transit,raspberry
1003.30,-35668,-606.333,452.833,Transit,raspberry
1003.30,-35962,-538.503,-3.586,Transit,raspberry
1003.30,-35976,-537.279,-4.880,Transit,raspberry
1003.30,-35990,-538.917,-2.970,Transit,raspberry
1003.30,-36004,-543.013,-3.233,Transit,raspberry
1003.30,-36880,-606.333,467.050,Transit,raspberry
1003.30,-35570,-649.430,531.639,Transit,grape
1003.30,-35584,-647.021,527.372,Transit,grape
1003.30,-36828,-533.283,-5.628,Transit,grape
1003.30,-36842,-531.940,-5.289,Transit,grape
1003.30,-36856,-531.304,-5.155,Transit,grape
1003.30,-35682,-644.993,-275.142,Transit,coconut
1003.30,-35878,-655.959,542.212,Transit,coconut
1003.30,-36144,-659.658,552.010,Transit,coconut
1003.30,-36730,-660.600,552.073,Transit,coconut
1003.30,-36744,-659.895,550.629,Transit,coconut
1003.30,-36758,-661.041,553.067,Transit,coconut
1003.30,-36772,-605.853,465.861,Transit,watermelon
1003.30,-36786,-605.421,466.291,Transit,watermelon
1003.30,-36800,-661.299,551.299,Transit,watermelon
1003.30,-36814,-661.911,550.628,Transit,watermelon
1003.30,-35458,-552.735,-14.044,Transit,papaya
1003.30,-35472,-547.381,-9.385,Transit,papaya
1003.30,-35486,-542.525,-6.127,Transit,papaya
1003.30,-35640,-541.752,-6.141,Transit,papaya
1003.30,-35556,-549.271,-14.633,Transit,blueberry
1003.30,-35696,-650.048,531.809,Transit,blueberry
1003.30,-35710,-655.423,541.180,Transit,blueberry
1003.30,-35724,-652.986,538.226,Transit,blueberry
1003.30,-35948,-606.321,459.963,Transit,blueberry
1003.30,-35892,-656.304,544.374,Transit,muskmelon
1003.30,-35906,-658.589,546.383,Transit,muskmelon
1003.30,-35920,-657.990,544.723,Transit,muskmelon
1003.30,-35934,-656.753,543.782,Transit,muskmelon
1003.30,-36018,-657.641,546.498,Transit,muskmelon
1003.30,-36032,-659.463,547.199,Transit,muskmelon
1003.30,-36046,-658.827,546.940,Transit,muskmelon
1003.30,-36060,-658.408,547.416,Transit,muskmelon
1003.30,-36904,-605.205,468.027,Transit,muskmelon
1003.30,-36918,-606.251,467.682,Transit,muskmelon
1003.30,-36932,-605.685,467.458,Transit,muskmelon
1003.30,-36946,-606.273,468.377,Transit,muskmelon
1003.30,-35500,-536.507,12.731,Transit,palmyra
1003.30,-35514,-543.323,18.785,Transit,palmyra
1003.30,-35528,-537.636,15.090,Transit,palmyra
1003.30,-35542,-540.129,7.573,Transit,palmyra
1003.30,-35654,-535.238,8.856,Transit,palmyra
1003.30,-35738,-643.976,-272.896,Transit,palmyra
1003.30,-35752,-645.490,-275.568,Transit,palmyra
1003.30,-35766,-644.694,-275.917,Transit,palmyra
1003.30,-35780,-606.328,455.723,Transit,mango
1003.30,-35794,-606.039,453.354,Transit,mango
1003.30,-35808,-606.333,455.050,Transit,mango
1003.30,-35822,-605.745,455.456,Transit,mango
1003.30,-35836,-660.934,542.215,Transit,mango
1003.30,-35850,-661.568,533.292,Transit,mango
1003.30,-35864,-540.425,-0.190,Transit,mango
1003.30,-36074,-659.984,549.601,Transit,tomato
1003.30,-36088,-661.042,550.475,Transit,tomato
1003.30,-36102,-533.023,-2.061,Transit,tomato
1003.30,-36116,-532.742,-3.008,Transit,tomato
1003.30,-36130,-533.441,-1.569,Transit,tomato
1034.50,-35598,-646.334,-274.010,Transit,raspberry
1034.50,-35612,-646.185,-271.892,Transit,raspberry
1034.50,-35626,-646.428,-266.507,Transit,raspberry
1034.50,-35668,-606.333,452.833,Transit,raspberry
1034.50,-35962,-539.198,-3.360,Transit,raspberry
1034.50,-35976,-537.949,-4.762,Transit,raspberry
1034.50,-35990,-539.780,-2.774,Transit,raspberry
1034.50,-36004,-544.236,-3.106,Transit,raspberry
1034.50,-36880,-606.333,466.462,Transit,raspberry
1034.50,-35570,-648.999,530.908,Transit,grape
1034.50,-35584,-646.540,526.523,Transit,grape
1034.50,-36828,-533.900,-5.828,Transit,grape
1034.50,-36842,-532.337,-5.507,Transit,grape
1034.50,-36856,-531.758,-5.404,Transit,grape
1034.50,-35682,-644.920,-274.465,Transit,coconut
1034.50,-35878,-655.598,541.594,Transit,coconut
1034.50,-36144,-659.286,551.327,Transit,coconut
1034.50,-36730,-660.328,551.589,Transit,coconut
1034.50,-36744,-659.475,549.866,Transit,coconut
1034.50,-36758,-660.805,552.646,Transit,coconut
1034.50,-37044,-531.776,-6.196,Transit,pudding
1034.50,-37058,-530.523,-5.219,Transit,pudding
1034.50,-37072,-531.240,-5.671,Transit,pudding
1034.50,-37086,-531.440,-4.861,Transit,pudding
1034.50,-37100,-530.700,-5.888,Transit,pudding
1034.50,-36772,-605.882,465.501,Transit,watermelon
1034.50,-36786,-605.317,465.725,Transit,watermelon
1034.50,-36800,-661.093,550.702,Transit,watermelon
1034.50,-36814,-661.638,549.849,Transit,watermelon
1034.50,-35458,-553.435,-14.407,Transit,papaya
1034.50,-35472,-547.924,-9.537,Transit,papaya
1034.50,-35486,-542.927,-6.205,Transit,papaya
1034.50,-35640,-542.143,-6.288,Transit,papaya
1034.50,-36960,-606.333,467.860,Transit,papaya
1034.50,-36974,-605.634,468.030,Transit,papaya
1034.50,-36988,-605.533,468.797,Transit,papaya
1034.50,-37002,-604.791,466.910,Transit,papaya
1034.50,-37016,-605.707,467.081,Transit,papaya
1034.50,-37030,-605.711,466.337,Transit,papaya
1034.50,-35556,-549.937,-14.974,Transit,blueberry
1034.50,-35696,-649.632,530.903,Transit,blueberry
1034.50,-35710,-655.104,540.632,Transit,blueberry
1034.50,-35724,-652.606,537.549,Transit,blueberry
1034.50,-35948,-606.316,459.242,Transit,blueberry
1034.50,-35892,-655.906,543.673,Transit,muskmelon
1034.50,-35906,-658.264,545.815,Transit,muskmelon
1034.50,-35920,-657.637,544.121,Transit,muskmelon
1034.50,-35934,-656.355,543.074,Transit,muskmelon
1034.50,-36018,-657.207,545.721,Transit,muskmelon
1034.50,-36032,-659.121,546.578,Transit,muskmelon
1034.50,-36046,-658.520,546.362,Transit,muskmelon
1034.50,-36060,-657.955,546.696,Transit,muskmelon
1034.50,-36904,-604.817,468.297,Transit,muskmelon
1034.50,-36918,-606.330,467.162,Transit,muskmelon
1034.50,-36932,-605.151,467.560,Transit,muskmelon
1034.50,-36946,-606.319,468.693,Transit,muskmelon
1034.50,-35500,-536.911,13.366,Transit,palmyra
1034.50,-35514,-543.621,19.612,Transit,palmyra
1034.50,-35528,-537.881,15.593,Transit,palmyra
1034.50,-35542,-540.554,7.998,Transit,palmyra
1034.50,-35654,-535.400,9.391,Transit,palmyra
1034.50,-35738,-643.909,-271.978,Transit,palmyra
1034.50,-35752,-645.434,-274.869,Transit,palmyra
1034.50,-35766,-644.627,-275.251,Transit,palmyra
1034.50,-35780,-606.333,455.203,Transit,mango
1034.50,-35794,-605.994,453.294,Transit,mango
1034.50,-35808,-606.332,454.518,Transit,mango
1034.50,-35822,-605.741,455.014,Transit,mango
1034.50,-35836,-660.907,541.645,Transit,mango
1034.50,-35850,-661.558,532.300,Transit,mango
1034.50,-35864,-540.934,-0.050,Transit,mango
1034.50,-36074,-659.562,548.872,Transit,tomato
1034.50,-36088,-660.693,549.879,Transit,tomato
1034.50,-36102,-533.668,-1.697,Transit,tomato
1034.50,-36116,-533.342,-2.701,Transit,tomato
1034.50,-36130,-533.948,-1.121,Transit,tomato
1065.69,-35598,-646.339,-273.406,Transit,raspberry
1065.69,-35612,-646.195,-271.239,Transit,raspberry
1065.69,-35626,-646.430,-265.692,Transit,raspberry
1065.69,-35668,-606.333,452.833,Transit,raspberry
1065.69,-35962,-539.884,-3.129,Transit,raspberry
1065.69,-35976,-538.613,-4.654,Transit,raspberry
1065.69,-35990,-540.632,-2.585,Transit,raspberry
1065.69,-36004,-545.441,-2.987,Transit,raspberry
1065.69,-36880,-606.333,465.911,Transit,raspberry
1065.69,-35570,-648.571,530.190,Transit,grape
1065.69,-35584,-646.067,525.686,Transit,grape
1065.69,-36828,-534.511,-6.022,Transit,grape
1065.69,-36842,-532.725,-5.721,Transit,grape
1065.69,-36856,-532.125,-5.506,Transit,grape
1065.69,-35682,-644.843,-273.796,Transit,coconut
1065.69,-35878,-655.243,540.984,Transit,coconut
1065.69,-36144,-658.923,550.649,Transit,coconut
1065.69,-36730,-660.060,551.111,Transit,coconut
1065.69,-36744,-659.046,549.120,Transit,coconut
1065.69,-36758,-660.574,552.229,Transit,coconut
1065.69,-37044,-532.578,-6.559,Transit,pudding
1065.69,-37058,-530.982,-5.211,Transit,pudding
1065.69,-37072,-531.707,-5.926,Transit,pudding
1065.69,-37086,-531.802,-4.978,Transit,pudding
1065.69,-37100,-530.996,-6.268,Transit,pudding
1065.69,-36772,-605.938,465.134,Transit,watermelon
1065.69,-36786,-605.285,465.041,Transit,watermelon
1065.69,-36800,-660.896,550.109,Transit,watermelon
1065.69,-36814,-661.363,549.081,Transit,watermelon
1065.69,-35458,-554.129,-14.763,Transit,papaya
1065.69,-35472,-548.460,-9.688,Transit,papaya
1065.69,-35486,-543.322,-6.283,Transit,papaya
1065.69,-35640,-542.528,-6.435,Transit,papaya
1065.69,-36960,-606.333,467.290,Transit,papaya
1065.69,-36974,-605.466,467.427,Transit,papaya
1065.69,-36988,-605.405,468.779,Transit,papaya
1065.69,-37002,-604.865,466.238,Transit,papaya
1065.69,-37016,-605.705,466.537,Transit,papaya
1065.69,-37030,-605.694,465.662,Transit,papaya
1065.69,-35556,-550.596,-15.306,Transit,blueberry
1065.69,-35696,-649.180,529.979,Transit,blueberry
1065.69,-35710,-654.786,540.092,Transit,blueberry
1065.69,-35724,-652.231,536.882,Transit,blueberry
1065.69,-35948,-606.316,458.530,Transit,blueberry
1065.69,-35892,-655.516,542.981,Transit,muskmelon
1065.69,-35906,-657.937,545.257,Transit,muskmelon
1065.69,-35920,-657.280,543.531,Transit,muskmelon
1065.69,-35934,-655.961,542.375,Transit,muskmelon
1065.69,-36018,-656.772,544.958,Transit,muskmelon
1065.69,-36032,-658.800,545.971,Transit,muskmelon
1065.69,-36046,-658.199,545.802,Transit,muskmelon
1065.69,-36060,-657.524,545.966,Transit,muskmelon
1065.69,-36904,-604.654,467.699,Transit,muskmelon
1065.69,-36918,-606.289,466.725,Transit,muskmelon
1065.69,-36932,-605.056,467.048,Transit,muskmelon
1065.69,-36946,-606.262,468.172,Transit,muskmelon
1065.69,-35500,-537.302,14.002,Transit,palmyra
1065.69,-35514,-543.917,20.428,Transit,palmyra
1065.69,-35528,-538.277,16.219,Transit,palmyra
1065.69,-35542,-540.755,8.425,Transit,palmyra
1065.69,-35654,-535.560,9.920,Transit,palmyra
1065.69,-35738,-643.844,-271.072,Transit,palmyra
1065.69,-35752,-645.380,-274.179,Transit,palmyra
1065.69,-35766,-644.569,-274.592,Transit,palmyra
1065.69,-37114,-605.598,468.212,Transit,palmyra
1065.69,-37128,-605.009,468.292,Transit,palmyra
1065.69,-37142,-605.977,467.653,Transit,palmyra
1065.69,-35780,-606.333,454.721,Transit,mango
1065.69,-35794,-605.943,453.295,Transit,mango
1065.69,-35808,-606.333,453.997,Transit,mango
1065.69,-35822,-605.713,454.665,Transit,mango
1065.69,-35836,-660.878,541.083,Transit,mango
1065.69,-35850,-661.537,531.320,Transit,mango
1065.69,-35864,-541.438,0.087,Transit,mango
1065.69,-36074,-659.150,548.150,Transit,tomato
1065.69,-36088,-660.346,549.293,Transit,tomato
1065.69,-36102,-534.318,-1.332,Transit,tomato
1065.69,-36116,-533.934,-2.394,Transit,tomato
1065.69,-36130,-534.442,-0.676,Transit,tomato
1096.89,-35598,-646.344,-272.804,Transit,raspberry
1096.89,-35612,-646.207,-270.586,Transit,raspberry
1096.89,-35626,-646.435,-264.878,Transit,raspberry
1096.89,-35668,-606.333,452.833,Transit,raspberry
1096.89,-35962,-540.569,-2.898,Transit,raspberry
1096.89,-35976,-539.275,-4.544,Transit,raspberry
1096.89,-35990,-541.482,-2.395,Transit,raspberry
1096.89,-36004,-546.647,-2.874,Transit,raspberry
1096.89,-36880,-606.333,465.361,Transit,raspberry
1096.89,-35570,-648.141,529.480,Transit,grape
1096.89,-35584,-645.595,524.848,Transit,grape
1096.89,-36828,-535.122,-6.212,Transit,grape
1096.89,-36842,-533.104,-5.935,Transit,grape
1096.89,-36856,-532.514,-5.651,Transit,grape
1096.89,-35682,-644.771,-273.130,Transit,coconut
1096.89,-35878,-654.889,540.373,Transit,coconut
1096.89,-36144,-658.561,549.972,Transit,coconut
1096.89,-36730,-659.795,550.632,Transit,coconut
1096.89,-36744,-658.626,548.370,Transit,coconut
1096.89,-36758,-660.342,551.812,Transit,coconut
1096.89,-37044,-533.377,-6.924,Transit,pudding
1096.89,-37058,-531.543,-5.341,Transit,pudding
1096.89,-37072,-532.326,-6.295,Transit,pudding
1096.89,-37086,-532.316,-5.044,Transit,pudding
1096.89,-37100,-531.638,-6.542,Transit,pudding
1096.89,-36772,-605.977,464.773,Transit,watermelon
1096.89,-36786,-605.336,464.347,Transit,watermelon
1096.89,-36800,-660.691,549.520,Transit,watermelon
1096.89,-36814,-661.090,548.313,Transit,watermelon
1096.89,-35458,-554.821,-15.120,Transit,papaya
1096.89,-35472,-548.995,-9.837,Transit,papaya
1096.89,-35486,-543.717,-6.361,Transit,papaya
1096.89,-35640,-542.915,-6.578,Transit,papaya
1096.89,-36960,-606.332,466.900,Transit,papaya
1096.89,-36974,-605.391,466.860,Transit,papaya
1096.89,-36988,-605.425,468.686,Transit,papaya
1096.89,-37002,-604.932,465.569,Transit,papaya
1096.89,-37016,-605.694,465.996,Transit,papaya
1096.89,-37030,-605.548,465.184,Transit,papaya
1096.89,-35556,-551.255,-15.638,Transit,blueberry
1096.89,-35696,-648.651,529.050,Transit,blueberry
1096.89,-35710,-654.474,539.550,Transit,blueberry
1096.89,-35724,-651.856,536.214,Transit,blueberry
1096.89,-35948,-606.317,457.819,Transit,blueberry
1096.89,-35892,-655.122,542.291,Transit,muskmelon
1096.89,-35906,-657.612,544.697,Transit,muskmelon
1096.89,-35920,-656.929,542.938,Transit,muskmelon
1096.89,-35934,-655.568,541.676,Transit,muskmelon
1096.89,-36018,-656.348,544.190,Transit,muskmelon
1096.89,-36032,-658.479,545.365,Transit,muskmelon
1096.89,-36046,-657.855,545.255,Transit,muskmelon
1096.89,-36060,-657.098,545.234,Transit,muskmelon
1096.89,-36904,-604.510,466.931,Transit,muskmelon
1096.89,-36918,-606.251,466.258,Transit,muskmelon
1096.89,-36932,-604.928,466.487,Transit,muskmelon
1096.89,-36946,-606.264,468.049,Transit,muskmelon
1096.89,-35500,-537.694,14.636,Transit,palmyra
1096.89,-35514,-544.214,21.244,Transit,palmyra
1096.89,-35528,-538.677,16.841,Transit,palmyra
1096.89,-35542,-540.953,8.984,Transit,palmyra
1096.89,-35654,-535.720,10.447,Transit,palmyra
1096.89,-35738,-643.778,-270.166,Transit,palmyra
1096.89,-35752,-645.326,-273.488,Transit,palmyra
1096.89,-35766,-644.511,-273.934,Transit,palmyra
1096.89,-37114,-605.310,468.133,Transit,palmyra
1096.89,-37128,-604.327,468.264,Transit,palmyra
1096.89,-37142,-605.710,467.593,Transit,palmyra
1096.89,-35780,-606.331,454.175,Transit,mango
1096.89,-35794,-605.822,453.128,Transit,mango
1096.89,-35808,-606.333,453.492,Transit,mango
1096.89,-35822,-605.724,454.235,Transit,mango
1096.89,-35836,-660.851,540.521,Transit,mango
1096.89,-35850,-661.520,530.340,Transit,mango
1096.89,-35864,-541.941,0.224,Transit,mango
1096.89,-36074,-658.734,547.431,Transit,tomato
1096.89,-36088,-660.007,548.703,Transit,tomato
1096.89,-36102,-534.973,-0.948,Transit,tomato
1096.89,-36116,-534.527,-2.095,Transit,tomato
1096.89,-36130,-534.936,-0.235,Transit,tomato
1128.09,-35598,-646.351,-272.202,Transit,raspberry
1128.09,-35612,-646.217,-269.935,Transit,raspberry
1128.09,-35626,-646.441,-264.065,Transit,raspberry
1128.09,-35668,-606.333,452.833,Transit,raspberry
1128.09,-35962,-541.255,-2.670,Transit,raspberry
1128.09,-35976,-539.936,-4.433,Transit,raspberry
1128.09,-35990,-542.331,-2.205,Transit,raspberry
1128.09,-36004,-547.852,-2.755,Transit,raspberry
1128.09,-36880,-606.333,464.875,Transit,raspberry
1128.09,-35570,-647.724,528.766,Transit,grape
1128.09,-35584,-645.117,524.016,Transit,grape
1128.09,-36828,-535.731,-6.404,Transit,grape
1128.09,-36842,-533.512,-6.056,Transit,grape
1128.09,-36856,-532.916,-5.772,Transit,grape
1128.09,-35682,-644.697,-272.464,Transit,coconut
1128.09,-35878,-654.533,539.766,Transit,coconut
1128.09,-36144,-658.198,549.297,Transit,coconut
1128.09,-36730,-659.528,550.154,Transit,coconut
1128.09,-36744,-658.209,547.622,Transit,coconut
1128.09,-36758,-660.110,551.396,Transit,coconut
1128.09,-37212,-661.832,554.162,Transit,icecream
1128.09,-37044,-534.177,-7.282,Transit,pudding
1128.09,-37058,-532.093,-5.453,Transit,pudding
1128.09,-37072,-533.089,-6.488,Transit,pudding
1128.09,-37086,-532.897,-5.149,Transit,pudding
1128.09,-37100,-532.311,-6.824,Transit,pudding
1128.09,-36772,-606.004,464.391,Transit,watermelon
1128.09,-36786,-605.396,463.656,Transit,watermelon
1128.09,-36800,-660.494,548.929,Transit,watermelon
1128.09,-36814,-660.814,547.548,Transit,watermelon
1128.09,-35458,-555.509,-15.480,Transit,papaya
1128.09,-35472,-549.530,-9.988,Transit,papaya
1128.09,-35486,-544.112,-6.436,Transit,papaya
1128.09,-35640,-543.300,-6.725,Transit,papaya
1128.09,-36960,-606.333,466.423,Transit,papaya
1128.09,-36974,-605.467,466.169,Transit,papaya
1128.09,-36988,-605.578,468.310,Transit,papaya
1128.09,-37002,-604.977,464.923,Transit,papaya
1128.09,-37016,-605.683,465.457,Transit,papaya
1128.09,-37030,-605.454,464.528,Transit,papaya
1128.09,-35556,-551.911,-15.972,Transit,blueberry
1128.09,-35696,-648.107,528.128,Transit,blueberry
1128.09,-35710,-654.160,539.010,Transit,blueberry
1128.09,-35724,-651.487,535.545,Transit,blueberry
1128.09,-35948,-606.317,457.112,Transit,blueberry
1128.09,-37156,-662.230,553.046,Transit,blueberry
1128.09,-37170,-662.593,554.170,Transit,blueberry
1128.09,-37184,-661.460,552.729,Transit,blueberry
1128.09,-37198,-661.603,553.413,Transit,blueberry
1128.09,-35892,-654.731,541.600,Transit,muskmelon
1128.09,-35906,-657.296,544.138,Transit,muskmelon
1128.09,-35920,-656.577,542.347,Transit,muskmelon
1128.09,-35934,-655.170,540.982,Transit,muskmelon
1128.09,-36018,-655.920,543.426,Transit,muskmelon
1128.09,-36032,-658.138,544.749,Transit,muskmelon
1128.09,-36046,-657.483,544.734,Transit,muskmelon
1128.09,-36060,-656.682,544.499,Transit,muskmelon
1128.09,-36904,-604.275,466.237,Transit,muskmelon
1128.09,-36918,-606.180,465.820,Transit,muskmelon
1128.09,-36932,-604.859,465.945,Transit,muskmelon
1128.09,-36946,-606.061,467.172,Transit,muskmelon
1128.09,-35500,-538.086,15.268,Transit,palmyra
1128.09,-35514,-544.512,22.056,Transit,palmyra
1128.09,-35528,-539.073,17.465,Transit,palmyra
1128.09,-35542,-541.150,9.544,Transit,palmyra
1128.09,-35654,-535.881,10.974,Transit,palmyra
1128.09,-35738,-643.707,-269.263,Transit,palmyra
1128.09,-35752,-645.260,-272.796,Transit,palmyra
1128.09,-35766,-644.450,-273.277,Transit,palmyra
1128.09,-37114,-604.763,468.095,Transit,palmyra
1128.09,-37128,-603.645,468.242,Transit,palmyra
1128.09,-37142,-605.307,467.577,Transit,palmyra
1128.09,-35780,-606.333,454.049,Transit,mango
1128.09,-35794,-605.756,452.865,Transit,mango
1128.09,-35808,-606.333,453.410,Transit,mango
1128.09,-35822,-605.728,453.822,Transit,mango
1128.09,-35836,-660.824,539.961,Transit,mango
1128.09,-35850,-661.504,529.362,Transit,mango
1128.09,-35864,-542.444,0.358,Transit,mango
1128.09,-36074,-658.322,546.711,Transit,tomato
1128.09,-36088,-659.666,548.116,Transit,tomato
1128.09,-36102,-535.630,-0.564,Transit,tomato
1128.09,-36116,-535.119,-1.793,Transit,tomato
1128.09,-36130,-535.428,0.201,Transit,tomato
1159.29,-35598,-646.360,-271.593,Transit,raspberry
1159.29,-35612,-646.226,-269.276,Transit,raspberry
1159.29,-35626,-646.448,-263.246,Transit,raspberry
1159.29,-35668,-606.333,452.833,Transit,raspberry
1159.29,-35962,-541.946,-2.433,Transit,raspberry
1159.29,-35976,-540.605,-4.318,Transit,raspberry
1159.29,-35990,-543.188,-2.012,Transit,raspberry
1159.29,-36004,-549.065,-2.622,Transit,raspberry
1159.29,-36880,-606.333,464.579,Transit,raspberry
1159.29,-35570,-647.311,528.041,Transit,grape
1159.29,-35584,-644.639,523.174,Transit,grape
1159.29,-36828,-536.346,-6.597,Transit,grape
1159.29,-36842,-533.958,-6.182,Transit,grape
1159.29,-36856,-533.323,-5.898,Transit,grape
1159.29,-35682,-644.618,-271.790,Transit,coconut
1159.29,-35878,-654.182,539.155,Transit,coconut
1159.29,-36144,-657.828,548.616,Transit,coconut
1159.29,-36730,-659.260,549.672,Transit,coconut
1159.29,-36744,-657.785,546.868,Transit,coconut
1159.29,-36758,-659.876,550.975,Transit,coconut
1159.29,-37226,-605.180,468.100,Transit,cookie
1159.29,-37212,-662.056,553.806,Transit,icecream
1159.29,-37296,-530.336,-3.592,Transit,icecream
1159.29,-37310,-530.900,-4.945,Transit,icecream
1159.29,-37324,-530.221,-4.450,Transit,icecream
1159.29,-37338,-530.991,-4.177,Transit,icecream
1159.29,-37044,-534.983,-7.646,Transit,pudding
1159.29,-37058,-532.655,-5.542,Transit,pudding
1159.29,-37072,-533.784,-6.790,Transit,pudding
1159.29,-37086,-533.494,-5.254,Transit,pudding
1159.29,-37100,-532.992,-7.106,Transit,pudding
1159.29,-37240,-605.420,466.904,Transit,pudding
1159.29,-37254,-605.961,467.743,Transit,pudding
1159.29,-36772,-606.045,464.019,Transit,watermelon
1159.29,-36786,-605.455,462.959,Transit,watermelon
1159.29,-36800,-660.289,548.334,Transit,watermelon
1159.29,-36814,-660.539,546.773,Transit,watermelon
1159.29,-35458,-556.207,-15.837,Transit,papaya
1159.29,-35472,-550.070,-10.136,Transit,papaya
1159.29,-35486,-544.511,-6.512,Transit,papaya
1159.29,-35640,-543.691,-6.869,Transit,papaya
1159.29,-36960,-606.333,465.916,Transit,papaya
1159.29,-36974,-605.419,465.474,Transit,papaya
1159.29,-36988,-605.803,468.567,Transit,papaya
1159.29,-37002,-604.982,464.317,Transit,papaya
1159.29,-37016,-605.691,464.896,Transit,papaya
1159.29,-37030,-605.430,463.760,Transit,papaya
1159.29,-37268,-661.136,553.494,Transit,papaya
1159.29,-37282,-662.659,554.156,Transit,papaya
1159.29,-35556,-552.571,-16.316,Transit,blueberry
1159.29,-35696,-647.558,527.197,Transit,blueberry
1159.29,-35710,-653.845,538.461,Transit,blueberry
1159.29,-35724,-651.113,534.870,Transit,blueberry
1159.29,-35948,-606.314,456.405,Transit,blueberry
1159.29,-37156,-661.989,552.622,Transit,blueberry
1159.29,-37170,-662.470,553.155,Transit,blueberry
1159.29,-37184,-661.131,552.135,Transit,blueberry
1159.29,-37198,-661.206,552.759,Transit,blueberry
1159.29,-35892,-654.330,540.907,Transit,muskmelon
1159.29,-35906,-656.980,543.578,Transit,muskmelon
1159.29,-35920,-656.222,541.751,Transit,muskmelon
1159.29,-35934,-654.766,540.282,Transit,muskmelon
1159.29,-36018,-655.492,542.652,Transit,muskmelon
1159.29,-36032,-657.791,544.123,Transit,muskmelon
1159.29,-36046,-657.075,544.223,Transit,muskmelon
1159.29,-36060,-656.250,543.763,Transit,muskmelon
1159.29,-36904,-604.168,465.411,Transit,muskmelon
1159.29,-36918,-606.111,465.381,Transit,muskmelon
1159.29,-36932,-604.800,465.402,Transit,muskmelon
1159.29,-36946,-605.912,466.354,Transit,muskmelon
1159.29,-35500,-538.484,15.906,Transit,palmyra
1159.29,-35514,-544.798,22.878,Transit,palmyra
1159.29,-35528,-539.470,18.096,Transit,palmyra
1159.29,-35542,-541.347,10.110,Transit,palmyra
1159.29,-35654,-536.041,11.506,Transit,palmyra
1159.29,-35738,-643.643,-268.350,Transit,palmyra
1159.29,-35752,-645.200,-272.099,Transit,palmyra
1159.29,-35766,-644.393,-272.613,Transit,palmyra
1159.29,-37114,-604.209,468.068,Transit,palmyra
1159.29,-37128,-602.957,468.212,Transit,palmyra
1159.29,-37142,-604.899,467.530,Transit,palmyra
1159.29,-35780,-606.317,454.041,Transit,mango
1159.29,-35794,-605.690,452.834,Transit,mango
1159.29,-35808,-606.333,453.403,Transit,mango
1159.29,-35822,-605.741,453.547,Transit,mango
1159.29,-35836,-660.798,539.394,Transit,mango
1159.29,-35850,-661.479,528.376,Transit,mango
1159.29,-35864,-542.952,0.494,Transit,mango
1159.29,-36074,-657.905,545.984,Transit,tomato
1159.29,-36088,-659.319,547.524,Transit,tomato
1159.29,-36102,-536.294,-0.175,Transit,tomato
1159.29,-36116,-535.716,-1.487,Transit,tomato
1159.29,-36130,-535.926,0.640,Transit,tomato
1190.49,-35598,-646.363,-270.987,Transit,raspberry
1190.49,-35612,-646.240,-268.621,Transit,raspberry
1190.49,-35626,-646.451,-262.430,Transit,raspberry
1190.49,-35668,-606.333,452.833,Transit,raspberry
1190.49,-35962,-542.635,-2.199,Transit,raspberry
1190.49,-35976,-541.270,-4.201,Transit,raspberry
1190.49,-35990,-544.042,-1.822,Transit,raspberry
1190.49,-36004,-550.272,-2.499,Transit,raspberry
1190.49,-36880,-606.333,464.187,Transit,raspberry
1190.49,-35570,-646.902,527.315,Transit,grape
1190.49,-35584,-644.158,522.339,Transit,grape
1190.49,-36828,-536.958,-6.791,Transit,grape
1190.49,-36842,-534.335,-6.376,Transit,grape
1190.49,-36856,-533.734,-6.023,Transit,grape
1190.49,-35682,-644.542,-271.122,Transit,coconut
1190.49,-35878,-653.839,538.565,Transit,coconut
1190.49,-36144,-657.469,547.935,Transit,coconut
1190.49,-36730,-658.990,549.194,Transit,coconut
1190.49,-36744,-657.362,546.119,Transit,coconut
1190.49,-36758,-659.642,550.556,Transit,coconut
1190.49,-37352,-661.862,553.740,Transit,poki
1190.49,-37366,-661.885,553.138,Transit,poki
1190.49,-37380,-663.100,553.387,Transit,poki
1190.49,-37394,-662.440,553.058,Transit,poki
1190.49,-37226,-605.257,467.570,Transit,cookie
1190.49,-37212,-662.308,554.061,Transit,icecream
1190.49,-37296,-530.950,-3.925,Transit,icecream
1190.49,-37310,-531.680,-5.151,Transit,icecream
1190.49,-37324,-530.792,-4.761,Transit,icecream
1190.49,-37338,-531.571,-4.518,Transit,icecream
1190.49,-37044,-535.784,-8.012,Transit,pudding
1190.49,-37058,-533.211,-5.618,Transit,pudding
1190.49,-37072,-534.561,-6.991,Transit,pudding
1190.49,-37086,-534.088,-5.397,Transit,pudding
1190.49,-37100,-533.674,-7.381,Transit,pudding
1190.49,-37240,-605.435,466.646,Transit,pudding
1190.49,-37254,-605.975,467.483,Transit,pudding
1190.49,-36772,-606.051,463.652,Transit,watermelon
1190.49,-36786,-605.512,462.263,Transit,watermelon
1190.49,-36800,-660.084,547.742,Transit,watermelon
1190.49,-36814,-660.258,546.005,Transit,watermelon
1190.49,-35458,-556.901,-16.195,Transit,papaya
1190.49,-35472,-550.608,-10.284,Transit,papaya
1190.49,-35486,-544.908,-6.589,Transit,papaya
1190.49,-35640,-544.079,-7.016,Transit,papaya
1190.49,-36960,-606.333,465.476,Transit,papaya
1190.49,-36974,-605.330,464.788,Transit,papaya
